date,石門(mm),霞雲(mm),高義(mm),嘎拉賀(mm),玉峰(mm),鎮西堡(mm),巴陵(mm),石門水庫流量(cms),temperature (C),precipitation (cm),evapotranspiration (CMSD),season
1991-11-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.73,15.03,0.0,12.9,11
1991-11-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.81,10.73,0.0,9.92,11
1991-11-25,0.0,0.0,1.0,16.0,0.0,3.0,9.0,35.7,9.33,0.4962,9.07,11
1991-11-26,8.0,9.0,6.0,11.0,7.0,7.0,9.0,38.35,11.23,0.82134,10.2,11
1991-11-27,3.0,3.0,4.0,3.0,4.0,2.0,7.0,34.21,14.03,0.31479,12.2,11
1991-11-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.12,9.93,0.0,9.43,11
1991-11-29,8.0,8.0,0.0,0.0,0.0,0.0,0.0,23.39,10.63,0.1628,9.85,11
1991-11-30,1.0,6.0,0.0,0.0,0.0,0.0,1.0,26.29,10.13,0.11479999999999999,9.55,11
1991-12-01,0.0,2.0,0.0,1.0,1.0,2.0,4.0,19.65,10.03,0.16947,8.87,12
1991-12-02,0.0,0.0,3.0,3.0,0.0,1.0,4.0,20.01,9.73,0.15299999999999997,8.7,12
1991-12-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.34,9.03,0.0,8.32,12
1991-12-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.86,9.23,0.0,8.43,12
1991-12-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.87,10.63,0.0,9.21,12
1991-12-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.58,11.93,0.0,10.0,12
1991-12-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.19,13.23,0.0,10.8,12
1991-12-08,7.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,8.83,0.15953,8.22,12
1991-12-09,1.0,2.0,1.0,2.0,0.0,1.0,1.0,13.06,9.23,0.12841,8.43,12
1991-12-10,0.0,1.0,0.0,0.0,0.0,0.0,0.0,13.74,11.23,0.01708,9.57,12
1991-12-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,10.43,0.0,9.1,12
1991-12-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.33,7.53,0.0,7.56,12
1991-12-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.61,8.73,0.0,8.16,12
1991-12-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.67,9.73,0.0,8.22,12
1991-12-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.97,10.83,0.0,8.23,12
1991-12-16,0.0,7.0,1.0,0.0,0.0,0.0,1.0,13.96,11.43,0.13677999999999998,7.95,12
1991-12-17,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12.41,10.73,0.01708,7.05,12
1991-12-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.85,9.73,0.0,6.15,12
1991-12-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.86,7.23,0.0,4.89,12
1991-12-20,29.0,32.0,36.0,52.0,39.0,43.0,46.0,28.69,8.23,4.173489999999999,4.93,12
1991-12-21,0.0,0.0,0.0,1.0,0.0,0.0,0.0,21.58,8.03,0.018529999999999998,7.8,12
1991-12-22,0.0,1.0,0.0,2.0,0.0,0.0,1.0,13.73,10.83,0.06319,9.33,12
1991-12-23,0.0,0.0,0.0,1.0,0.0,0.0,0.0,18.0,11.23,0.018529999999999998,9.57,12
1991-12-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,11.83,0.0,9.93,12
1991-12-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.05,11.43,0.0,9.69,12
1991-12-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.33,0.0,9.04,12
1991-12-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.27,8.03,0.0,7.8,12
1991-12-28,3.0,0.0,0.0,0.0,0.0,0.0,1.0,17.2,-1.57,0.01886,4.09,12
1991-12-29,32.0,16.0,20.0,9.0,22.0,20.0,12.0,16.04,-1.07,1.7086499999999998,4.24,12
1991-12-30,0.0,0.0,1.0,0.0,0.0,2.0,3.0,16.02,5.53,0.10872,6.63,12
1991-12-31,0.0,0.0,0.0,2.0,0.0,0.0,6.0,11.82,7.73,0.09136,7.65,12
1992-01-01,34.0,13.0,6.0,2.0,3.0,2.0,6.0,13.07,7.93,0.5685399999999999,7.8,1
1992-01-02,6.0,3.0,0.0,0.0,0.0,0.0,0.0,17.6,7.53,0.07085999999999999,7.6,1
1992-01-03,1.0,0.0,0.0,0.0,0.0,0.0,0.0,15.88,9.43,0.00327,8.59,1
1992-01-04,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.71,9.43,0.009049999999999999,8.59,1
1992-01-05,3.0,1.0,0.0,0.0,0.0,0.0,0.0,12.99,8.13,0.026890000000000004,7.9,1
1992-01-06,3.0,1.0,1.0,1.0,1.0,0.0,2.0,18.21,7.63,0.07887,7.65,1
1992-01-07,0.0,1.0,0.0,10.0,0.0,0.0,3.0,15.75,6.73,0.22953,7.22,1
1992-01-08,18.0,5.0,1.0,2.0,0.0,0.0,2.0,18.35,6.03,0.20759000000000002,6.89,1
1992-01-09,1.0,0.0,0.0,2.0,0.0,0.0,2.0,15.26,3.03,0.05843,5.65,1
1992-01-10,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.42,4.83,0.009049999999999999,6.37,1
1992-01-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.34,7.13,0.0,7.41,1
1992-01-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.38,8.03,0.0,7.85,1
1992-01-13,5.0,3.0,1.0,3.0,0.0,0.0,4.0,14.78,5.73,0.16755,6.76,1
1992-01-14,1.0,3.0,4.0,2.0,3.0,0.0,1.0,7.24,0.13,0.15484,4.63,1
1992-01-15,0.0,0.0,0.0,4.0,1.0,3.0,5.0,12.41,0.83,0.23664999999999997,4.86,1
1992-01-16,0.0,0.0,0.0,0.0,0.0,1.0,0.0,13.04,3.33,0.036699999999999997,5.76,1
1992-01-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.48,4.03,0.0,6.04,1
1992-01-18,0.0,0.0,0.0,1.0,0.0,1.0,1.0,13.63,3.23,0.06428,5.72,1
1992-01-19,8.0,7.0,9.0,13.0,15.0,17.0,14.0,11.9,5.23,1.31844,6.54,1
1992-01-20,14.0,3.0,1.0,1.0,1.0,1.0,2.0,15.01,5.13,0.1857,6.5,1
1992-01-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.02,5.63,0.0,6.71,1
1992-01-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.13,5.13,0.0,6.5,1
1992-01-23,0.0,0.0,0.0,1.0,0.0,0.0,1.0,11.61,7.33,0.02758,7.5,1
1992-01-24,6.0,7.0,8.0,9.0,9.0,9.0,8.0,11.76,7.93,0.83863,7.8,1
1992-01-25,15.0,6.0,1.0,2.0,1.0,0.0,1.0,13.49,6.13,0.21299,6.94,1
1992-01-26,1.0,1.0,0.0,0.0,0.0,0.0,1.0,7.63,6.03,0.029400000000000003,6.89,1
1992-01-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.29,6.43,0.0,7.08,1
1992-01-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.28,8.83,0.0,8.27,1
1992-01-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.02,10.33,0.0,9.09,1
1992-01-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.73,0.0,9.93,1
1992-01-31,16.0,21.0,8.0,10.0,8.0,7.0,6.0,16.55,3.53,1.0303,5.84,1
1992-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.22,2.23,0.0,5.86,2
1992-02-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.77,7.03,0.0,8.06,2
1992-02-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.39,10.23,0.0,9.9,2
1992-02-04,2.0,0.0,0.0,0.0,0.0,0.0,0.0,10.61,6.93,0.00654,8.0,2
1992-02-05,19.0,13.0,7.0,2.0,4.0,1.0,4.0,14.14,4.33,0.4800400000000001,6.75,2
1992-02-06,31.0,20.0,15.0,8.0,13.0,8.0,13.0,19.69,4.83,1.2183500000000003,6.97,2
1992-02-07,25.0,21.0,19.0,22.0,17.0,26.0,19.0,18.15,4.83,2.25153,6.97,2
1992-02-08,8.0,3.0,0.0,1.0,0.0,0.0,1.0,28.6,3.73,0.10498,6.48,2
1992-02-09,13.0,10.0,7.0,8.0,7.0,10.0,7.0,20.25,5.83,0.8993499999999999,7.45,2
1992-02-10,32.0,22.0,18.0,14.0,17.0,11.0,19.0,31.21,5.53,1.58459,7.3,2
1992-02-11,73.0,64.0,64.0,60.0,60.0,57.0,64.0,74.26,5.73,6.06841,7.4,2
1992-02-12,34.0,34.0,34.0,38.0,34.0,42.0,35.0,157.87,5.23,3.77609,7.16,2
1992-02-13,19.0,15.0,17.0,28.0,17.0,31.0,19.0,122.78,3.63,2.40777,6.44,2
1992-02-14,1.0,1.0,1.0,1.0,2.0,1.0,3.0,98.45,7.03,0.12526,8.06,2
1992-02-15,61.0,49.0,44.0,41.0,46.0,56.0,35.0,161.34,5.53,4.85783,7.3,2
1992-02-16,5.0,6.0,7.0,4.0,8.0,3.0,8.0,144.94,3.73,0.49008,6.48,2
1992-02-17,11.0,20.0,19.0,20.0,19.0,23.0,41.0,116.33,5.83,2.2549699999999997,7.45,2
1992-02-18,24.0,15.0,10.0,11.0,12.0,12.0,11.0,108.29,7.43,1.24632,8.27,2
1992-02-19,38.0,40.0,36.0,29.0,34.0,23.0,35.0,104.9,6.03,3.04392,7.55,2
1992-02-20,22.0,25.0,30.0,32.0,30.0,31.0,27.0,223.53,12.63,2.93445,11.5,2
1992-02-21,0.0,0.0,0.0,0.0,0.0,0.0,1.0,137.46,4.23,0.009049999999999999,6.7,2
1992-02-22,16.0,11.0,9.0,8.0,12.0,7.0,10.0,104.07,4.43,0.8955299999999999,6.79,2
1992-02-23,22.0,23.0,11.0,15.0,12.0,17.0,11.0,105.24,4.53,1.64221,6.84,2
1992-02-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.43,0.0,6.35,2
1992-02-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.49,4.73,0.0,6.93,2
1992-02-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.91,7.63,0.0,8.38,2
1992-02-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.52,9.13,0.0,9.23,2
1992-02-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.35,10.93,0.0,10.3,2
1992-02-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.6,14.33,0.0,12.8,2
1992-03-01,1.0,0.0,0.0,0.0,0.0,0.0,0.0,41.45,10.73,0.00327,11.6,3
1992-03-02,6.0,15.0,1.0,0.0,1.0,0.0,0.0,42.29,12.03,0.29117000000000004,12.6,3
1992-03-03,1.0,1.0,0.0,0.0,0.0,0.0,0.0,37.75,10.53,0.02035,11.5,3
1992-03-04,15.0,9.0,8.0,7.0,6.0,8.0,6.0,38.38,9.33,0.7888200000000001,10.7,3
1992-03-05,61.0,57.0,45.0,36.0,42.0,53.0,32.0,75.81,5.13,4.744020000000001,8.11,3
1992-03-06,16.0,26.0,22.0,24.0,28.0,26.0,33.0,104.69,1.53,2.5747500000000003,6.37,3
1992-03-07,32.0,38.0,26.0,32.0,36.0,37.0,32.0,148.23,3.03,3.4650400000000006,7.05,3
1992-03-08,6.0,2.0,2.0,2.0,2.0,6.0,0.0,137.21,6.03,0.34174,8.6,3
1992-03-09,17.0,8.0,4.0,3.0,5.0,6.0,3.0,111.57,6.93,0.56375,9.13,3
1992-03-10,44.0,34.0,32.0,28.0,37.0,26.0,29.0,99.45,7.13,2.98719,9.24,3
1992-03-11,19.0,27.0,28.0,20.0,28.0,19.0,27.0,160.28,8.13,2.26534,9.86,3
1992-03-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.53,10.63,0.0,11.6,3
1992-03-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.28,12.03,0.0,12.6,3
1992-03-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.13,14.33,0.0,14.6,3
1992-03-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.21,15.53,0.0,15.7,3
1992-03-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.13,15.53,0.0,15.7,3
1992-03-17,2.0,0.0,0.0,0.0,0.0,0.0,0.0,51.47,9.13,0.00654,10.5,3
1992-03-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.28,7.13,0.0,9.24,3
1992-03-19,4.0,0.0,0.0,0.0,0.0,0.0,0.0,42.02,8.43,0.01308,10.1,3
1992-03-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.93,11.93,0.0,12.6,3
1992-03-21,3.0,8.0,0.0,0.0,0.0,0.0,0.0,35.81,8.13,0.14645000000000002,9.86,3
1992-03-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.73,10.33,0.0,11.4,3
1992-03-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.03,9.63,0.0,10.8,3
1992-03-24,2.0,0.0,0.0,0.0,0.0,0.0,0.0,34.87,10.33,0.00654,10.4,3
1992-03-25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,35.95,11.03,0.00327,9.91,3
1992-03-26,2.0,1.0,0.0,0.0,0.0,0.0,0.0,28.83,10.63,0.023620000000000002,8.8,3
1992-03-27,1.0,0.0,0.0,0.0,0.0,0.0,0.0,28.45,7.83,0.00327,6.72,3
1992-03-28,12.0,7.0,20.0,7.0,12.0,9.0,16.0,28.69,10.43,1.0131700000000001,7.35,3
1992-03-29,8.0,3.0,5.0,4.0,6.0,3.0,2.0,25.83,6.73,0.36365000000000003,9.01,3
1992-03-30,9.0,2.0,4.0,5.0,4.0,8.0,8.0,26.76,8.13,0.58364,9.86,3
1992-03-31,4.0,1.0,0.0,0.0,0.0,0.0,0.0,27.05,10.83,0.03016,11.7,3
1992-04-01,4.0,3.0,2.0,3.0,3.0,6.0,4.0,23.13,11.83,0.41418999999999995,14.3,4
1992-04-02,21.0,9.0,0.0,1.0,1.0,7.0,1.0,25.67,7.53,0.5140499999999999,10.9,4
1992-04-03,24.0,19.0,27.0,10.0,11.0,8.0,21.0,29.57,9.23,1.3715199999999999,12.1,4
1992-04-04,40.0,39.0,27.0,12.0,18.0,3.0,12.0,64.74,9.63,1.5878100000000002,12.5,4
1992-04-05,1.0,1.0,1.0,8.0,4.0,5.0,3.0,35.02,11.03,0.41613,13.6,4
1992-04-06,2.0,2.0,3.0,2.0,2.0,6.0,2.0,34.28,12.33,0.35492999999999997,14.8,4
1992-04-07,1.0,0.0,0.0,0.0,0.0,0.0,0.0,28.48,10.83,0.00327,13.4,4
1992-04-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.46,12.33,0.0,14.8,4
1992-04-09,10.0,8.0,4.0,3.0,8.0,5.0,2.0,27.52,13.83,0.51665,16.2,4
1992-04-10,25.0,24.0,7.0,5.0,5.0,5.0,5.0,31.08,13.93,0.9061600000000001,16.3,4
1992-04-11,70.0,68.0,53.0,44.0,50.0,43.0,75.0,75.3,8.63,5.25452,11.7,4
1992-04-12,17.0,31.0,35.0,43.0,63.0,50.0,53.0,112.45,6.73,4.434800000000001,10.3,4
1992-04-13,0.0,1.0,2.0,7.0,1.0,5.0,4.0,144.69,9.73,0.39001,12.5,4
1992-04-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.17,9.93,0.0,12.7,4
1992-04-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.13,11.63,0.0,14.1,4
1992-04-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.13,10.63,0.0,13.3,4
1992-04-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.41,12.93,0.0,15.3,4
1992-04-18,0.0,1.0,0.0,0.0,0.0,0.0,0.0,41.55,16.03,0.01708,18.5,4
1992-04-19,16.0,23.0,21.0,19.0,16.0,21.0,20.0,42.84,12.53,2.0353799999999995,14.9,4
1992-04-20,0.0,0.0,0.0,0.0,1.0,0.0,1.0,42.38,12.73,0.01623,15.1,4
1992-04-21,1.0,55.0,0.0,0.0,0.0,0.0,0.0,37.08,18.13,0.94267,21.0,4
1992-04-22,58.0,0.0,45.0,39.0,56.0,44.0,30.0,85.54,13.03,3.5683599999999998,15.4,4
1992-04-23,0.0,3.0,0.0,0.0,0.0,0.0,0.0,63.56,13.23,0.051239999999999994,15.6,4
1992-04-24,16.0,6.0,6.0,8.0,9.0,9.0,8.0,52.25,13.83,0.81938,16.2,4
1992-04-25,0.0,0.0,4.0,0.0,0.0,0.0,0.0,46.1,14.73,0.03268,17.1,4
1992-04-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.08,14.73,0.0,17.1,4
1992-04-27,5.0,1.0,0.0,0.0,0.0,0.0,0.0,40.2,15.03,0.03343,17.4,4
1992-04-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.93,16.93,0.0,19.5,4
1992-04-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.15,17.93,0.0,20.8,4
1992-04-30,1.0,19.0,31.0,39.0,22.0,6.0,24.0,35.12,17.43,1.89909,20.1,4
1992-05-01,5.0,17.0,34.0,32.0,85.0,27.0,36.0,42.38,16.53,3.10445,21.0,5
1992-05-02,1.0,3.0,10.0,1.0,4.0,0.0,3.0,64.61,15.93,0.21061000000000002,20.2,5
1992-05-03,6.0,2.0,10.0,38.0,0.0,1.0,3.0,48.65,16.93,0.9034700000000001,21.5,5
1992-05-04,0.0,15.0,32.0,21.0,0.0,23.0,23.0,48.99,17.43,1.9590199999999995,22.1,5
1992-05-05,1.0,7.0,0.0,0.0,0.0,2.0,0.0,55.72,17.63,0.19623,22.4,5
1992-05-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.51,18.43,0.0,23.5,5
1992-05-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.13,19.03,0.0,24.3,5
1992-05-08,14.0,9.0,8.0,6.0,10.0,8.0,7.0,38.63,16.43,0.80479,20.8,5
1992-05-09,30.0,14.0,10.0,3.0,8.0,7.0,8.0,42.13,13.43,0.8612499999999998,17.4,5
1992-05-10,29.0,0.0,0.0,3.0,1.0,11.0,2.0,0.0,10.03,0.5793999999999999,14.0,5
1992-05-11,0.0,0.0,0.0,1.0,0.0,0.0,0.0,34.91,12.33,0.018529999999999998,16.2,5
1992-05-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.05,14.93,0.0,19.0,5
1992-05-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.99,17.63,0.0,22.4,5
1992-05-14,0.0,2.0,2.0,2.0,0.0,6.0,0.0,32.32,17.03,0.30776,21.6,5
1992-05-15,25.0,22.0,19.0,17.0,31.0,18.0,25.0,34.6,16.03,2.0371799999999998,20.4,5
1992-05-16,1.0,23.0,15.0,5.0,3.0,1.0,0.0,41.58,17.13,0.66955,21.7,5
1992-05-17,18.0,14.0,15.0,11.0,15.0,12.0,12.0,38.62,16.73,1.2810599999999999,21.2,5
1992-05-18,19.0,14.0,4.0,13.0,9.0,19.0,9.0,52.9,12.83,1.41819,16.7,5
1992-05-19,15.0,12.0,1.0,0.0,0.0,0.0,1.0,56.43,10.43,0.27122999999999997,14.4,5
1992-05-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.74,12.63,0.0,16.5,5
1992-05-21,23.0,12.0,5.0,5.0,7.0,10.0,5.0,45.16,10.43,0.8761800000000001,14.4,5
1992-05-22,96.0,95.0,69.0,65.0,80.0,70.0,71.0,182.45,10.53,7.49065,14.5,5
1992-05-23,4.0,5.0,5.0,8.0,4.0,11.0,3.0,133.98,13.83,0.7471399999999999,17.8,5
1992-05-24,0.0,0.0,0.0,1.0,0.0,1.0,0.0,89.54,15.43,0.05523,19.6,5
1992-05-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.47,16.53,0.0,21.0,5
1992-05-26,2.0,3.0,5.0,5.0,5.0,8.0,6.0,60.7,14.43,0.57508,18.5,5
1992-05-27,0.0,0.0,0.0,1.0,1.0,1.0,0.0,55.61,14.83,0.06241,18.9,5
1992-05-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.51,14.93,0.0,19.0,5
1992-05-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.05,16.23,0.0,20.6,5
1992-05-30,6.0,5.0,3.0,3.0,3.0,3.0,4.0,45.23,12.93,0.35296,16.8,5
1992-05-31,14.0,14.0,20.0,25.0,15.0,32.0,23.0,44.94,15.43,2.4018,19.6,5
1992-06-01,2.0,1.0,1.0,0.0,2.0,0.0,1.0,52.92,16.33,0.055200000000000006,21.7,6
1992-06-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.12,17.63,0.0,23.5,6
1992-06-03,0.0,4.0,1.0,2.0,0.0,2.0,6.0,45.7,18.13,0.24124999999999996,24.2,6
1992-06-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.5,18.93,0.0,25.4,6
1992-06-05,2.0,34.0,41.0,3.0,0.0,0.0,17.0,45.88,18.83,1.1316700000000002,25.2,6
1992-06-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.1,20.03,0.0,27.1,6
1992-06-07,20.0,8.0,3.0,5.0,3.0,5.0,4.0,39.03,16.93,0.56044,22.5,6
1992-06-08,116.0,56.0,42.0,37.0,42.0,35.0,40.0,60.61,11.13,4.312609999999999,15.8,6
1992-06-09,3.0,2.0,7.0,11.0,10.0,12.0,12.0,95.87,15.93,0.9257900000000001,21.2,6
1992-06-10,7.0,3.0,0.0,2.0,1.0,3.0,1.0,62.43,16.23,0.23752,21.6,6
1992-06-11,30.0,3.0,0.0,0.0,1.0,2.0,0.0,59.78,17.43,0.22991999999999999,23.2,6
1992-06-12,0.0,5.0,1.0,2.0,0.0,0.0,0.0,50.01,18.23,0.13063,24.3,6
1992-06-13,65.0,12.0,15.0,10.0,1.0,3.0,4.0,64.64,17.53,0.8788400000000001,23.4,6
1992-06-14,0.0,5.0,0.0,0.0,0.0,0.0,0.0,50.28,19.33,0.0854,26.0,6
1992-06-15,0.0,0.0,28.0,0.0,5.0,1.0,1.0,47.55,20.13,0.31040999999999996,27.2,6
1992-06-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.81,20.23,0.0,27.4,6
1992-06-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.5,20.83,0.0,28.4,6
1992-06-18,13.0,30.0,5.0,1.0,1.0,3.0,2.0,41.5,16.63,0.74967,22.1,6
1992-06-19,0.0,0.0,4.0,14.0,3.0,11.0,9.0,39.95,16.63,0.7987899999999999,22.1,6
1992-06-20,0.0,0.0,0.0,3.0,1.0,8.0,1.0,38.05,17.43,0.36541999999999997,23.2,6
1992-06-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.54,19.33,0.0,26.0,6
1992-06-22,0.0,0.0,0.0,1.0,0.0,0.0,0.0,34.05,20.53,0.018529999999999998,27.9,6
1992-06-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.42,20.53,0.0,25.4,6
1992-06-24,0.0,4.0,0.0,0.0,0.0,0.0,0.0,28.58,20.53,0.06832,20.1,6
1992-06-25,0.0,0.0,0.0,1.0,0.0,0.0,0.0,23.72,21.13,0.018529999999999998,16.4,6
1992-06-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.33,20.73,0.0,12.6,6
1992-06-27,0.0,0.0,0.0,2.0,0.0,0.0,1.0,23.16,19.93,0.04611,9.43,6
1992-06-28,28.0,29.0,13.0,8.0,1.0,5.0,5.0,29.19,16.23,1.07726,6.03,6
1992-06-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.64,17.13,0.0,17.9,6
1992-06-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.08,19.73,0.0,17.3,6
1992-07-01,0.0,0.0,0.0,2.0,0.0,0.0,0.0,28.14,20.63,0.037059999999999996,13.9,7
1992-07-02,1.0,40.0,36.0,9.0,13.0,7.0,5.0,0.0,21.13,1.5428500000000003,11.4,7
1992-07-03,0.0,0.0,0.0,2.0,0.0,0.0,0.0,37.21,20.83,0.037059999999999996,27.1,7
1992-07-04,2.0,1.0,2.0,15.0,3.0,5.0,5.0,28.73,19.63,0.5681999999999999,25.3,7
1992-07-05,0.0,0.0,1.0,0.0,0.0,3.0,1.0,21.3,20.13,0.12732000000000002,26.0,7
1992-07-06,0.0,1.0,0.0,0.0,0.0,1.0,0.0,26.56,20.53,0.05378000000000001,21.4,7
1992-07-07,34.0,22.0,18.0,9.0,22.0,21.0,15.0,28.66,18.23,1.86518,14.9,7
1992-07-08,3.0,4.0,1.0,0.0,2.0,3.0,0.0,32.68,18.83,0.21075999999999998,24.1,7
1992-07-09,0.0,12.0,2.0,13.0,1.0,0.0,14.0,32.87,20.63,0.5960699999999999,26.8,7
1992-07-10,40.0,32.0,3.0,0.0,0.0,0.0,0.0,32.48,19.43,0.70187,25.0,7
1992-07-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.21,20.13,0.0,26.0,7
1992-07-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.98,20.33,0.0,26.3,7
1992-07-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.87,20.43,0.0,26.5,7
1992-07-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.41,21.13,0.0,26.3,7
1992-07-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.36,20.23,0.0,19.8,7
1992-07-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.72,20.63,0.0,16.2,7
1992-07-17,45.0,19.0,50.0,34.0,39.0,40.0,24.0,28.49,18.83,3.4754099999999992,11.7,7
1992-07-18,4.0,1.0,0.0,3.0,4.0,8.0,1.0,34.13,19.23,0.41712,24.7,7
1992-07-19,41.0,0.0,0.0,0.0,11.0,5.0,0.0,36.65,19.53,0.39655,25.1,7
1992-07-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.64,20.63,0.0,26.8,7
1992-07-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.79,22.13,0.0,29.2,7
1992-07-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.58,21.83,0.0,28.7,7
1992-07-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.76,20.43,0.0,26.5,7
1992-07-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.7,21.03,0.0,27.4,7
1992-07-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.93,20.53,0.0,25.4,7
1992-07-26,12.0,16.0,10.0,7.0,18.0,9.0,7.0,20.54,19.63,1.0468199999999999,19.3,7
1992-07-27,0.0,0.0,0.0,0.0,0.0,2.0,0.0,19.46,20.83,0.07339999999999999,27.1,7
1992-07-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.75,21.93,0.0,27.1,7
1992-07-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.52,22.23,0.0,21.6,7
1992-07-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.25,22.23,0.0,16.8,7
1992-07-31,0.0,3.0,0.0,0.0,0.0,0.0,0.0,14.72,21.43,0.051239999999999994,12.5,7
1992-08-01,0.0,1.0,0.0,0.0,0.0,0.0,0.0,18.46,21.23,0.01708,9.03,8
