date,石門(mm),霞雲(mm),高義(mm),嘎拉賀(mm),玉峰(mm),鎮西堡(mm),巴陵(mm),石門水庫流量(cms),temperature
1982-11-20,0.0,0.0,0.0,1.0,1.0,0.0,0.0,10.09,13.13
1982-11-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.12,13.13
1982-11-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.39,14.93
1982-11-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.76,14.13
1982-11-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.1,10.63
1982-11-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.04,13.03
1982-11-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.16,16.23
1982-11-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.19,15.03
1982-11-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.49,15.83
1982-11-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.37,11.03
1982-11-30,39.3,20.0,10.0,7.0,7.0,12.0,10.0,8.68,7.13
1982-12-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,8.83
1982-12-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.83,12.03
1982-12-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.36,11.43
1982-12-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.51,12.83
1982-12-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.58,8.73
1982-12-06,2.2,6.0,4.0,8.0,3.0,5.0,6.0,8.91,5.73
1982-12-07,0.8,4.0,8.0,4.0,5.0,4.0,5.0,8.45,7.83
1982-12-08,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9.71,11.33
1982-12-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.83,10.63
1982-12-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.8,12.83
1982-12-11,0.0,0.0,0.0,0.0,1.0,1.0,2.0,8.5,8.83
1982-12-12,0.3,1.0,2.0,2.0,2.0,3.0,1.0,8.79,2.03
1982-12-13,1.9,3.0,6.0,4.0,4.0,4.0,5.0,8.52,2.43
1982-12-14,1.2,0.0,0.0,0.0,0.0,0.0,0.0,8.22,4.93
1982-12-15,0.5,0.0,0.0,0.0,0.0,0.0,0.0,11.52,7.13
1982-12-16,3.2,5.0,4.0,6.0,6.0,4.0,7.0,10.38,8.13
1982-12-17,10.2,9.0,7.0,7.0,6.0,8.0,8.0,11.61,2.33
1982-12-18,0.2,2.0,3.0,3.0,2.0,1.0,4.0,10.09,3.33
1982-12-19,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10.63,6.83
1982-12-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.83,8.13
1982-12-21,6.7,3.0,1.0,2.0,2.0,1.0,1.0,12.96,6.53
1982-12-22,15.5,11.0,4.0,3.0,2.0,3.0,2.0,11.26,5.63
1982-12-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.32,8.63
1982-12-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.67,10.73
1982-12-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.37,8.43
1982-12-26,4.3,1.0,3.0,3.0,3.0,1.0,2.0,12.62,1.53
1982-12-27,19.6,15.0,14.0,14.0,13.0,22.0,16.0,12.75,3.43
1982-12-28,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.87,7.03
1982-12-29,0.4,0.0,2.0,2.0,2.0,3.0,2.0,10.53,9.93
1982-12-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.71,11.73
1982-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.33,10.43
1983-01-01,3.6,0.0,0.0,0.0,0.0,0.0,0.0,9.71,9.03
1983-01-02,0.6,0.0,0.0,0.0,0.0,0.0,0.0,10.15,7.43
1983-01-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.85,6.83
1983-01-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.87,10.33
1983-01-05,6.3,2.0,0.0,1.0,0.0,0.0,1.0,9.52,8.83
1983-01-06,13.4,13.0,8.0,8.0,11.0,9.0,9.0,10.53,10.03
1983-01-07,3.8,1.0,0.0,0.0,1.0,0.0,0.0,9.9,11.33
1983-01-08,10.2,6.0,15.0,12.0,16.0,21.0,16.0,10.98,4.43
1983-01-09,11.9,14.0,16.0,27.0,16.0,30.0,15.0,11.21,6.83
1983-01-10,0.0,1.0,0.0,0.0,0.0,1.0,0.0,20.52,5.43
1983-01-11,4.2,0.0,0.0,0.0,0.0,0.0,0.0,18.74,8.43
1983-01-12,3.6,1.0,0.0,0.0,0.0,0.0,0.0,15.54,4.33
1983-01-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.75,4.03
1983-01-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.12,6.53
1983-01-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.14,8.83
1983-01-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.05,11.83
1983-01-17,0.3,0.0,0.0,1.0,0.0,0.0,0.0,10.45,11.43
1983-01-18,13.7,7.0,6.0,5.0,7.0,10.0,8.0,12.22,6.23
1983-01-19,0.6,0.0,2.0,1.0,1.0,2.0,0.0,11.95,2.73
1983-01-20,0.0,0.0,0.0,1.0,0.0,0.0,1.0,10.16,1.73
1983-01-21,1.0,1.0,1.0,0.0,1.0,2.0,0.0,11.22,2.73
1983-01-22,16.3,12.0,8.0,12.0,16.0,2.0,6.0,12.45,0.83
1983-01-23,23.9,23.0,21.0,28.0,28.0,0.0,17.0,29.79,3.43
1983-01-24,15.4,2.0,0.0,2.0,0.0,28.0,1.0,22.68,3.13
1983-01-25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,20.61,3.93
1983-01-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.68,5.83
1983-01-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.1,7.03
1983-01-28,0.2,0.0,0.0,1.0,1.0,1.0,0.0,14.97,9.33
1983-01-29,19.0,8.0,1.0,1.0,3.0,3.0,2.0,16.15,10.03
1983-01-30,41.9,51.0,30.0,18.0,35.0,30.0,26.0,50.37,10.93
1983-01-31,1.2,0.0,0.0,0.0,0.0,0.0,0.0,35.91,11.53
1983-02-01,56.1,0.0,0.0,0.0,0.0,0.0,0.0,25.24,12.73
1983-02-02,3.2,48.0,44.0,48.0,39.0,53.0,43.0,39.06,7.43
1983-02-03,0.0,6.0,4.0,4.0,2.0,3.0,4.0,57.24,4.03
1983-02-04,7.0,7.0,10.0,11.0,11.0,11.0,10.0,41.29,2.43
1983-02-05,49.2,40.0,29.0,28.0,33.0,36.0,27.0,50.15,3.13
1983-02-06,67.9,68.0,76.0,70.0,86.0,84.0,105.0,201.24,6.03
1983-02-07,31.9,38.0,18.0,14.0,12.0,26.0,12.0,198.39,3.83
1983-02-08,2.4,5.0,6.0,5.0,6.0,5.0,4.0,118.83,3.83
1983-02-09,1.2,6.0,10.0,16.0,15.0,21.0,11.0,88.53,6.23
1983-02-10,77.3,73.0,73.0,62.0,71.0,65.0,67.0,113.25,6.23
1983-02-11,28.8,37.0,44.0,55.0,37.0,59.0,47.0,276.55,5.23
1983-02-12,4.2,5.0,7.0,10.0,7.0,9.0,8.0,213.02,3.43
1983-02-13,4.3,9.0,8.0,9.0,9.0,11.0,7.0,141.35,4.93
1983-02-14,4.7,1.0,1.0,0.0,0.0,1.0,0.0,108.96,5.83
1983-02-15,65.6,62.0,52.0,47.0,44.0,45.0,49.0,173.14,6.63
1983-02-16,34.4,37.0,35.0,48.0,41.0,55.0,37.0,203.95,6.73
1983-02-17,0.9,2.0,1.0,2.0,0.0,0.0,1.0,195.25,6.63
1983-02-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.72,7.73
1983-02-19,1.7,1.0,0.0,0.0,0.0,0.0,0.0,99.47,6.23
1983-02-20,27.6,29.0,30.0,29.0,25.0,28.0,24.0,97.18,5.33
1983-02-21,11.3,8.0,2.0,6.0,10.0,8.0,7.0,103.33,3.43
1983-02-22,0.0,1.0,1.0,1.0,1.0,1.0,0.0,92.19,8.23
1983-02-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.77,9.43
1983-02-24,17.1,13.0,4.0,0.0,3.0,1.0,3.0,71.3,8.03
1983-02-25,32.7,31.0,16.0,21.0,21.0,33.0,19.0,88.82,5.53
1983-02-26,19.8,20.0,19.0,21.0,22.0,25.0,19.0,93.63,7.23
1983-02-27,10.1,6.0,8.0,5.0,8.0,8.0,7.0,109.68,8.43
1983-02-28,1.8,0.0,0.0,0.0,0.0,0.0,1.0,118.51,8.53
1983-03-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.6,13.23
1983-03-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.86,15.03
1983-03-03,5.1,5.0,1.0,0.0,2.0,0.0,0.0,56.44,13.63
1983-03-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.8,3.83
1983-03-05,28.0,27.0,19.0,12.0,19.0,19.0,18.0,61.5,1.73
1983-03-06,0.0,0.0,0.0,2.0,0.0,1.0,4.0,51.45,4.23
1983-03-07,0.0,0.0,0.0,0.0,0.0,0.0,1.0,49.57,4.23
1983-03-08,14.1,30.0,5.0,9.0,9.0,10.0,6.0,96.58,6.43
1983-03-09,33.9,47.0,45.0,38.0,46.0,45.0,40.0,89.09,9.93
1983-03-10,0.0,1.0,0.0,0.0,0.0,0.0,0.0,71.46,6.43
1983-03-11,10.6,16.0,16.0,16.0,15.0,15.0,17.0,92.89,8.63
1983-03-12,25.9,20.0,10.0,15.0,11.0,19.0,9.0,215.77,10.53
1983-03-13,78.7,73.0,56.0,39.0,49.0,49.0,47.3,197.46,5.03
1983-03-14,25.5,28.0,33.0,20.0,25.0,29.0,23.0,158.34,5.73
1983-03-15,7.3,3.0,2.0,3.0,5.0,8.0,3.0,159.43,7.53
1983-03-16,38.7,25.0,23.0,16.0,26.0,27.0,19.0,210.52,6.13
1983-03-17,51.8,45.0,43.0,33.0,54.0,60.0,38.0,261.45,3.73
1983-03-18,22.3,29.0,36.0,38.0,40.0,36.0,37.0,215.18,6.53
1983-03-19,6.3,12.0,13.0,14.0,16.0,22.0,15.0,166.23,8.13
1983-03-20,1.5,1.0,1.0,1.0,1.0,1.0,1.0,139.81,10.63
1983-03-21,53.0,35.0,33.0,23.0,32.0,20.0,26.0,189.15,11.93
1983-03-22,24.0,26.0,29.0,22.0,42.0,62.0,30.0,245.01,13.43
1983-03-23,5.6,6.0,5.0,0.0,5.0,8.0,6.0,140.53,17.03
1983-03-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.24,9.33
1983-03-25,19.6,26.0,21.0,14.0,31.0,10.0,30.0,265.65,8.53
1983-03-26,119.3,110.0,88.0,100.0,111.0,124.0,92.0,408.13,8.03
1983-03-27,10.0,17.0,19.0,17.0,19.0,22.0,18.0,242.98,9.93
1983-03-28,9.1,15.0,11.0,7.0,9.0,8.0,5.0,176.35,9.93
1983-03-29,37.9,35.0,26.0,23.0,27.0,25.0,25.0,149.44,8.33
1983-03-30,8.9,5.0,2.0,1.0,1.0,1.0,1.0,175.12,7.63
1983-03-31,20.4,18.0,6.0,4.0,8.0,2.0,7.0,116.29,6.23
1983-04-01,11.1,7.0,1.0,0.0,1.0,0.0,0.0,92.17,9.33
1983-04-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.13,9.53
1983-04-03,0.0,0.0,0.0,1.0,0.0,1.0,0.0,70.63,13.03
1983-04-04,5.3,5.0,2.0,2.0,1.0,4.0,1.0,67.77,10.83
1983-04-05,14.7,16.0,18.0,21.0,20.0,25.0,20.0,78.67,10.03
1983-04-06,11.7,18.0,13.0,8.0,11.0,17.0,8.0,72.6,9.83
1983-04-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.76,13.93
1983-04-08,25.6,16.0,22.0,20.0,35.0,24.0,18.0,76.24,14.53
1983-04-09,0.5,1.0,1.0,0.0,0.0,1.0,0.0,65.91,14.73
1983-04-10,4.0,4.0,8.0,12.0,12.0,12.0,8.0,61.84,14.43
1983-04-11,2.4,0.0,0.0,0.0,0.0,0.0,0.0,55.53,16.33
1983-04-12,0.0,1.0,0.0,0.0,0.0,0.0,1.0,48.99,16.23
1983-04-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.88,17.63
1983-04-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.29,17.43
1983-04-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.69,17.63
1983-04-16,0.0,2.0,0.0,0.0,0.0,0.0,0.0,44.05,9.13
1983-04-17,11.6,11.0,9.0,13.0,12.0,7.0,12.0,42.62,11.13
1983-04-18,7.2,2.0,8.0,5.0,4.0,8.0,4.0,39.76,13.53
1983-04-19,0.4,0.0,0.0,1.0,1.0,1.0,0.0,35.0,17.63
1983-04-20,3.2,0.0,0.0,0.0,0.0,0.0,0.0,34.11,12.83
1983-04-21,0.8,0.0,0.0,0.0,0.0,0.0,0.0,30.94,14.03
1983-04-22,0.1,0.0,0.0,0.0,0.0,0.0,0.0,32.99,13.03
1983-04-23,11.0,9.0,2.0,3.0,4.0,6.0,0.0,30.6,16.53
1983-04-24,0.2,0.0,0.0,0.0,0.0,0.0,0.0,29.67,17.33
1983-04-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.68,17.73
1983-04-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.57,18.43
1983-04-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.42,16.83
1983-04-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.45,18.73
1983-04-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.28,14.73
1983-04-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.13
1983-05-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.74,15.23
1983-05-02,0.0,1.0,0.0,1.0,0.0,0.0,0.0,5.8,13.33
1983-05-03,0.0,1.0,4.0,5.0,7.0,8.0,8.0,4.55,15.63
1983-05-04,0.0,0.0,0.0,9.0,0.0,0.0,5.0,10.01,17.83
1983-05-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.82,18.63
1983-05-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.69,18.43
1983-05-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,17.33
1983-05-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.78,18.33
1983-05-09,0.0,11.0,26.0,1.0,4.0,11.0,21.0,23.53,14.53
1983-05-10,36.8,19.0,9.0,2.0,4.0,2.0,4.0,22.97,16.93
1983-05-11,21.5,10.0,6.0,6.0,6.0,3.0,6.0,23.77,17.13
1983-05-12,1.1,29.0,2.0,0.0,1.0,1.0,0.0,24.41,16.43
1983-05-13,0.8,1.0,1.0,0.0,0.0,1.0,1.0,21.14,20.13
1983-05-14,0.0,11.0,2.0,3.0,5.0,0.0,0.0,19.47,16.33
1983-05-15,0.0,0.0,1.0,1.0,2.0,1.0,2.0,19.62,18.13
1983-05-16,0.9,0.0,0.0,4.0,0.0,0.0,0.0,22.33,11.13
1983-05-17,26.1,17.0,7.0,3.0,5.0,1.0,4.0,17.43,13.23
1983-05-18,0.0,0.0,0.0,0.0,0.0,0.0,1.0,18.22,17.03
1983-05-19,0.0,2.0,2.0,1.0,0.0,1.0,0.0,17.72,16.13
1983-05-20,1.0,2.0,0.0,2.0,0.0,1.0,0.0,18.04,16.93
1983-05-21,1.0,2.0,3.0,16.0,3.0,2.0,2.0,16.98,16.13
1983-05-22,11.0,12.0,12.0,0.0,13.0,17.0,15.0,44.35,17.13
1983-05-23,42.0,12.0,5.0,23.0,3.0,8.0,8.0,31.95,18.23
1983-05-24,1.0,18.0,2.0,2.0,0.0,2.0,0.0,27.41,17.73
1983-05-25,4.0,7.0,20.0,10.0,7.0,16.0,7.0,27.44,16.03
1983-05-26,20.0,16.0,18.0,14.0,19.0,14.0,15.0,42.2,16.13
1983-05-27,45.0,18.0,17.0,23.0,33.0,54.0,23.0,74.54,18.33
1983-05-28,190.0,18.0,3.0,4.0,0.0,2.0,1.0,53.66,19.63
1983-05-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.39,20.03
1983-05-30,0.0,0.0,1.0,0.0,1.0,0.0,1.0,30.15,21.03
1983-05-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,224.6,16.23
1983-06-01,0.0,149.0,109.0,79.0,85.0,90.0,86.0,125.24,17.73
1983-06-02,1.0,1.0,0.0,0.0,0.0,0.0,0.0,71.63,19.93
1983-06-03,0.0,0.0,2.0,7.0,4.0,13.0,4.0,95.91,19.03
1983-06-04,99.0,120.0,74.0,62.0,49.0,72.0,37.0,495.19,13.53
1983-06-05,90.0,98.0,88.0,49.0,57.0,44.0,47.2,166.04,14.63
1983-06-06,2.0,5.0,4.0,2.0,0.0,0.0,3.0,108.6,16.63
1983-06-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.07,18.43
1983-06-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.83,18.63
1983-06-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.02,19.13
1983-06-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.4,19.63
1983-06-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.39,19.73
1983-06-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.93,20.13
1983-06-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.01,18.43
1983-06-14,0.0,86.0,33.0,0.0,0.0,0.0,3.0,57.41,17.93
1983-06-15,0.0,36.0,0.0,0.0,0.0,0.0,0.0,49.5,20.23
1983-06-16,0.0,1.0,0.0,0.0,0.0,0.0,0.0,45.88,18.83
1983-06-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.16,17.73
1983-06-18,1.0,1.0,2.0,1.0,2.0,3.0,1.0,32.93,18.03
1983-06-19,2.0,1.0,1.0,5.0,2.0,4.0,3.0,34.84,16.53
1983-06-20,8.0,7.0,12.0,15.0,13.0,15.0,17.0,29.39,18.43
1983-06-21,1.0,1.0,0.0,0.0,0.0,1.0,0.0,30.91,20.13
1983-06-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.63,20.83
1983-06-23,0.0,0.0,4.0,4.0,0.0,2.0,0.0,24.46,20.83
1983-06-24,1.0,0.0,0.0,0.0,0.0,0.0,0.0,22.02,21.23
1983-06-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.4,21.33
1983-06-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.91,21.93
1983-06-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.81,22.13
1983-06-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.25,21.43
1983-06-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.82,21.43
1983-06-30,0.0,4.0,0.0,0.0,0.0,0.0,0.0,20.39,21.83
1983-07-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.26,22.43
1983-07-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.02,22.43
1983-07-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.23
1983-07-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.63,22.33
1983-07-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.26,22.63
1983-07-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.31,22.53
1983-07-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.79,21.73
1983-07-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.45,22.53
1983-07-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.82,21.63
1983-07-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.23,22.03
1983-07-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.83
1983-07-12,0.0,0.0,0.0,1.0,0.0,0.0,2.0,16.57,21.43
1983-07-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.35,21.23
1983-07-14,0.0,0.0,14.0,10.0,15.0,5.0,16.0,17.96,21.03
1983-07-15,1.0,0.0,13.0,25.0,4.0,36.0,14.0,19.42,20.93
1983-07-16,5.0,0.0,17.0,15.0,7.0,9.0,2.0,16.24,21.43
1983-07-17,0.0,0.0,1.0,4.0,2.0,8.0,1.0,21.2,20.13
1983-07-18,20.0,0.0,12.0,0.0,49.0,16.0,10.0,23.04,20.23
1983-07-19,2.0,0.0,8.0,0.0,2.0,2.0,8.0,21.34,21.03
1983-07-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.14,22.03
1983-07-21,0.0,0.0,0.0,0.0,1.0,0.0,0.0,15.69,21.03
1983-07-22,12.0,0.0,0.0,0.0,1.0,10.0,1.0,20.39,20.03
1983-07-23,33.0,0.0,0.0,2.0,0.0,0.0,3.0,17.94,19.93
1983-07-24,2.0,0.0,6.0,1.0,0.0,4.0,1.0,13.99,21.03
1983-07-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.6,22.53
1983-07-26,13.0,0.0,0.0,0.0,0.0,0.0,0.0,15.3,19.63
1983-07-27,32.0,0.0,11.0,4.0,3.0,2.0,4.0,15.18,19.03
1983-07-28,21.0,0.0,8.0,1.0,19.0,18.0,2.0,14.49,20.73
1983-07-29,0.0,0.0,2.0,11.0,2.0,6.0,2.0,16.65,20.13
1983-07-30,11.0,0.0,0.0,0.0,0.0,0.0,0.0,15.99,20.63
1983-07-31,0.0,0.0,0.0,5.0,9.0,3.0,1.0,13.93,20.53
1983-08-01,1.0,0.0,0.0,0.0,0.0,1.0,0.0,13.75,21.13
1983-08-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.43,22.03
1983-08-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.78,20.83
1983-08-04,24.0,0.0,0.0,0.0,0.0,0.0,0.0,12.58,21.03
1983-08-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.75,20.53
1983-08-06,0.0,2.0,0.0,0.0,0.0,0.0,0.0,11.97,20.13
1983-08-07,11.0,0.0,0.0,1.0,0.0,0.0,1.0,11.68,19.33
1983-08-08,8.0,2.0,16.0,1.0,0.0,1.0,10.0,8.9,20.33
1983-08-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.8,21.13
1983-08-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.86,20.13
1983-08-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.42,19.63
1983-08-12,9.0,13.0,1.0,17.0,2.0,2.0,5.0,6.05,20.33
1983-08-13,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.87,19.73
1983-08-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.05,19.63
1983-08-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.92,19.43
1983-08-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.55,20.63
1983-08-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.13,20.33
1983-08-18,0.0,0.0,7.0,3.0,3.0,5.0,0.0,8.64,20.93
1983-08-19,0.0,1.0,1.0,2.0,0.0,0.0,0.0,6.53,20.93
1983-08-20,0.0,1.0,4.0,22.0,9.0,9.0,5.0,11.64,21.23
1983-08-21,0.0,0.0,26.0,8.0,12.0,15.0,11.0,12.61,20.23
1983-08-22,4.0,7.0,21.0,7.0,20.0,34.0,9.0,14.17,20.83
1983-08-23,0.0,11.0,4.0,7.0,2.0,3.0,1.0,10.77,20.73
1983-08-24,12.0,2.0,1.0,15.0,2.0,13.0,4.0,13.48,19.73
1983-08-25,1.0,7.0,13.0,25.0,16.0,11.0,17.0,14.72,20.83
1983-08-26,3.0,4.0,1.0,1.0,0.0,1.0,0.0,10.34,19.63
1983-08-27,0.0,1.0,0.0,0.0,0.0,0.0,0.0,14.4,18.73
1983-08-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.19,19.33
1983-08-29,6.0,0.0,0.0,0.0,0.0,0.0,0.0,18.72,18.63
1983-08-30,29.0,40.0,43.0,33.0,22.0,12.0,38.0,23.38,17.43
1983-08-31,43.0,10.0,14.0,14.0,15.0,40.0,13.0,25.64,19.43
1983-09-01,0.0,0.0,0.0,8.0,0.0,2.0,0.0,22.89,19.73
1983-09-02,0.0,0.0,1.0,10.0,2.0,17.0,3.0,25.16,19.33
1983-09-03,15.0,1.0,1.0,23.0,30.0,13.0,2.0,36.48,19.23
1983-09-04,8.0,54.0,14.0,50.0,7.0,17.0,12.0,35.91,17.93
1983-09-05,15.0,4.0,4.0,8.0,9.0,4.0,4.0,44.82,17.43
1983-09-06,57.0,27.0,12.0,21.0,8.0,28.0,10.0,49.11,19.73
1983-09-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.24,21.13
1983-09-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.34,21.33
1983-09-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.33,19.93
1983-09-10,5.0,5.0,0.0,0.0,0.0,0.0,0.0,24.74,19.83
1983-09-11,56.0,5.0,0.0,1.0,0.0,5.0,0.0,25.58,20.13
1983-09-12,0.0,1.0,0.0,72.0,0.0,1.0,7.0,18.99,20.83
1983-09-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.71,21.53
1983-09-14,0.0,11.0,0.0,0.0,0.0,1.0,0.0,16.0,21.43
1983-09-15,0.0,0.0,3.0,0.0,1.0,1.0,0.0,15.81,20.93
1983-09-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.19,20.53
1983-09-17,0.0,0.0,0.0,0.0,0.0,31.0,3.0,13.7,20.63
1983-09-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.7,20.83
1983-09-19,5.0,5.0,3.0,4.0,2.0,1.0,4.0,15.54,18.93
1983-09-20,6.0,20.0,13.0,16.0,9.0,15.0,11.0,16.59,19.33
1983-09-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.33
1983-09-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.91,20.23
1983-09-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.59,20.03
1983-09-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.59,19.73
1983-09-25,0.0,0.0,0.0,1.0,0.0,0.0,0.0,17.83,17.23
1983-09-26,11.0,42.0,33.0,14.0,50.0,31.0,27.0,194.26,18.03
1983-09-27,19.0,84.0,80.0,65.0,150.0,79.0,48.0,111.69,20.23
1983-09-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.73,17.03
1983-09-29,6.0,3.0,5.0,5.0,18.0,20.0,4.0,57.79,16.43
1983-09-30,0.0,0.0,15.0,18.0,2.0,8.0,6.0,51.26,20.13
1983-10-01,0.0,0.0,0.0,0.0,0.0,2.0,0.0,40.85,22.43
1983-10-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.87,22.93
1983-10-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.66,20.93
1983-10-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.97,19.73
1983-10-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.82,20.13
1983-10-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.16,19.53
1983-10-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.38,19.13
1983-10-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.85,17.33
